article,date,sales
21,2015-05-13,402
21,2015-05-14,486
21,2015-05-15,488
21,2015-05-16,512
21,2015-05-17,510
21,2015-05-18,386
21,2015-05-19,427
21,2015-05-20,426
21,2015-05-21,439
21,2015-05-22,429
21,2015-05-23,516
21,2015-05-24,572
21,2015-05-25,360
21,2015-05-26,393
21,2015-05-27,414
21,2015-05-28,473
21,2015-05-29,519
21,2015-05-30,507
21,2015-05-31,569
21,2015-06-01,407
21,2015-06-02,453
21,2015-06-03,448
21,2015-06-04,457
21,2015-06-05,510
21,2015-06-06,497
21,2015-06-07,574
21,2015-06-08,375
21,2015-06-09,467
21,2015-06-10,442
21,2015-06-11,504
21,2015-06-12,533
21,2015-06-13,533
21,2015-06-14,576
21,2015-06-15,401
21,2015-06-16,463
21,2015-06-17,460
21,2015-06-18,487
21,2015-06-19,497
21,2015-06-20,555
21,2015-06-21,614
21,2015-06-22,368
21,2015-06-23,461
21,2015-06-24,470
21,2015-06-25,456
21,2015-06-26,459
21,2015-06-27,526
21,2015-06-28,585
21,2015-06-29,426
21,2015-06-30,426
21,2015-07-01,461
21,2015-07-02,505
21,2015-07-03,545
21,2015-07-04,575
21,2015-07-05,650
21,2015-07-06,440
21,2015-07-07,502
21,2015-07-08,524
21,2015-07-09,506
21,2015-07-10,550
21,2015-07-11,566
21,2015-07-12,620
21,2015-07-13,416
21,2015-07-14,472
21,2015-07-15,493
21,2015-07-16,512
21,2015-07-17,522
21,2015-07-18,570
21,2015-07-19,602
21,2015-07-20,440
21,2015-07-21,510
21,2015-07-22,474
21,2015-07-23,502
21,2015-07-24,501
21,2015-07-25,570
21,2015-07-26,607
21,2015-07-27,387
21,2015-07-28,498
21,2015-07-29,482
21,2015-07-30,529
21,2015-07-31,568
21,2015-08-01,483
21,2015-08-02,598
21,2015-08-03,372
21,2015-08-04,412
21,2015-08-05,405
21,2015-08-06,465
21,2015-08-07,489
21,2015-08-08,512
21,2015-08-09,537
21,2015-08-10,359
21,2015-08-11,429
21,2015-08-12,421
21,2015-08-13,419
21,2015-08-14,503
21,2015-08-15,488
21,2015-08-16,520
21,2015-08-17,361
21,2015-08-18,424
21,2015-08-19,437
21,2015-08-20,451
21,2015-08-21,494
21,2015-08-22,548
21,2015-08-23,523
21,2015-08-24,360
21,2015-08-25,435
21,2015-08-26,418
21,2015-08-27,476
21,2015-08-28,473
21,2015-08-29,544
21,2015-08-30,537
21,2015-08-31,361
21,2015-09-01,361
21,2015-09-02,373
21,2015-09-03,467
21,2015-09-04,470
21,2015-09-05,456
21,2015-09-06,499
21,2015-09-07,349
21,2015-09-08,374
21,2015-09-09,414
21,2015-09-10,412
21,2015-09-11,458
21,2015-09-12,417
21,2015-09-13,487
21,2015-09-14,354
21,2015-09-15,368
21,2015-09-16,389
21,2015-09-17,400
21,2015-09-18,400
21,2015-09-19,498
21,2015-09-20,526
21,2015-09-21,349
21,2015-09-22,383
21,2015-09-23,362
21,2015-09-24,464
21,2015-09-25,455
21,2015-09-26,489
21,2015-09-27,503
21,2015-09-28,294
21,2015-09-29,380
21,2015-09-30,450
21,2015-10-01,392
21,2015-10-02,446
21,2015-10-03,432
21,2015-10-04,449
21,2015-10-05,303
21,2015-10-06,398
21,2015-10-07,344
21,2015-10-08,394
21,2015-10-09,363
21,2015-10-10,424
21,2015-10-11,434
21,2015-10-12,290
21,2015-10-13,349
21,2015-10-14,337
21,2015-10-15,373
21,2015-10-16,446
21,2015-10-17,456
21,2015-10-18,424
21,2015-10-19,316
21,2015-10-20,345
21,2015-10-21,370
21,2015-10-22,386
21,2015-10-23,402
21,2015-10-24,435
21,2015-10-25,458
21,2015-10-26,312
21,2015-10-27,336
21,2015-10-28,360
21,2015-10-29,401
21,2015-10-30,427
21,2015-10-31,448
21,2015-11-01,511
21,2015-11-02,364
21,2015-11-03,425
21,2015-11-04,383
21,2015-11-05,456
21,2015-11-06,432
21,2015-11-07,452
21,2015-11-08,515
21,2015-11-09,331
21,2015-11-10,374
21,2015-11-11,427
21,2015-11-12,398
21,2015-11-13,417
21,2015-11-14,506
21,2015-11-15,541
21,2015-11-16,333
21,2015-11-17,411
21,2015-11-18,393
21,2015-11-19,396
21,2015-11-20,477
21,2015-11-21,465
21,2015-11-22,503
21,2015-11-23,339
21,2015-11-24,408
21,2015-11-25,379
21,2015-11-26,467
21,2015-11-27,429
21,2015-11-28,488
21,2015-11-29,484
21,2015-11-30,350
21,2015-12-01,289
21,2015-12-02,287
21,2015-12-03,302
21,2015-12-04,320
21,2015-12-05,373
21,2015-12-06,394
21,2015-12-07,245
21,2015-12-08,283
21,2015-12-09,268
21,2015-12-10,287
21,2015-12-11,320
21,2015-12-12,333
21,2015-12-13,353
21,2015-12-14,219
21,2015-12-15,287
21,2015-12-16,282
21,2015-12-17,289
21,2015-12-18,293
21,2015-12-19,339
21,2015-12-20,389
21,2015-12-21,236
21,2015-12-22,283
21,2015-12-23,285
21,2015-12-24,315
21,2015-12-25,359
21,2015-12-26,345
21,2015-12-27,343
21,2015-12-28,255
21,2015-12-29,265
21,2015-12-30,265
21,2015-12-31,309
21,2016-01-01,302
21,2016-01-02,314
21,2016-01-03,342
21,2016-01-04,207
21,2016-01-05,279
21,2016-01-06,260
21,2016-01-07,302
21,2016-01-08,301
21,2016-01-09,345
21,2016-01-10,351
21,2016-01-11,248
21,2016-01-12,275
21,2016-01-13,276
21,2016-01-14,275
21,2016-01-15,331
21,2016-01-16,323
21,2016-01-17,367
21,2016-01-18,237
21,2016-01-19,270
21,2016-01-20,267
21,2016-01-21,282
21,2016-01-22,288
21,2016-01-23,302
21,2016-01-24,343
21,2016-01-25,209
21,2016-01-26,307
21,2016-01-27,269
21,2016-01-28,315
21,2016-01-29,320
21,2016-01-30,322
21,2016-01-31,354
21,2016-02-01,251
21,2016-02-02,329
21,2016-02-03,333
21,2016-02-04,321
21,2016-02-05,322
21,2016-02-06,356
21,2016-02-07,385
21,2016-02-08,266
21,2016-02-09,309
21,2016-02-10,318
21,2016-02-11,305
21,2016-02-12,361
21,2016-02-13,351
21,2016-02-14,386
21,2016-02-15,246
21,2016-02-16,319
21,2016-02-17,314
21,2016-02-18,303
21,2016-02-19,368
21,2016-02-20,394
21,2016-02-21,406
21,2016-02-22,280
21,2016-02-23,325
21,2016-02-24,282
21,2016-02-25,331
21,2016-02-26,362
21,2016-02-27,356
21,2016-02-28,388
21,2016-02-29,264
21,2016-03-01,367
21,2016-03-02,350
21,2016-03-03,416
21,2016-03-04,371
21,2016-03-05,439
21,2016-03-06,464
21,2016-03-07,327
21,2016-03-08,360
21,2016-03-09,370
21,2016-03-10,419
21,2016-03-11,446
21,2016-03-12,421
21,2016-03-13,477
21,2016-03-14,321
21,2016-03-15,354
21,2016-03-16,364
21,2016-03-17,413
21,2016-03-18,408
21,2016-03-19,456
21,2016-03-20,505
21,2016-03-21,348
21,2016-03-22,328
21,2016-03-23,367
21,2016-03-24,406
21,2016-03-25,432
21,2016-03-26,472
21,2016-03-27,484
21,2016-03-28,302
21,2016-03-29,413
21,2016-03-30,327
21,2016-03-31,402
21,2016-04-01,481
21,2016-04-02,549
21,2016-04-03,563
21,2016-04-04,376
21,2016-04-05,437
21,2016-04-06,446
21,2016-04-07,454
21,2016-04-08,503
21,2016-04-09,522
21,2016-04-10,583
21,2016-04-11,368
21,2016-04-12,421
21,2016-04-13,414
21,2016-04-14,443
21,2016-04-15,504
21,2016-04-16,508
21,2016-04-17,523
21,2016-04-18,362
21,2016-04-19,419
21,2016-04-20,449
21,2016-04-21,454
21,2016-04-22,532
21,2016-04-23,532
21,2016-04-24,573
21,2016-04-25,345
21,2016-04-26,463
21,2016-04-27,385
21,2016-04-28,442
21,2016-04-29,489
21,2016-04-30,528
21,2016-05-01,581
21,2016-05-02,409
21,2016-05-03,446
21,2016-05-04,470
21,2016-05-05,497
21,2016-05-06,507
21,2016-05-07,573
21,2016-05-08,600
21,2016-05-09,384
21,2016-05-10,423
21,2016-05-11,468
21,2016-05-12,512
21,2016-05-13,539
21,2016-05-14,540
21,2016-05-15,635
21,2016-05-16,397
21,2016-05-17,471
21,2016-05-18,434
21,2016-05-19,485
21,2016-05-20,531
21,2016-05-21,503
21,2016-05-22,630
21,2016-05-23,384
21,2016-05-24,449
21,2016-05-25,420
21,2016-05-26,480
21,2016-05-27,568
21,2016-05-28,547
21,2016-05-29,584
21,2016-05-30,388
21,2016-05-31,425
21,2016-06-01,448
21,2016-06-02,547
21,2016-06-03,589
21,2016-06-04,532
21,2016-06-05,635
21,2016-06-06,404
21,2016-06-07,493
21,2016-06-08,542
21,2016-06-09,515
21,2016-06-10,535
21,2016-06-11,573
21,2016-06-12,628
21,2016-06-13,434
21,2016-06-14,488
21,2016-06-15,519
21,2016-06-16,540
21,2016-06-17,524
21,2016-06-18,599
21,2016-06-19,601
21,2016-06-20,406
21,2016-06-21,514
21,2016-06-22,513
21,2016-06-23,561
21,2016-06-24,566
21,2016-06-25,613
21,2016-06-26,589
21,2016-06-27,412
21,2016-06-28,485
21,2016-06-29,495
21,2016-06-30,520
21,2016-07-01,566
21,2016-07-02,631
21,2016-07-03,745
21,2016-07-04,447
21,2016-07-05,528
21,2016-07-06,494
21,2016-07-07,537
21,2016-07-08,566
21,2016-07-09,631
21,2016-07-10,666
21,2016-07-11,477
21,2016-07-12,548
21,2016-07-13,504
21,2016-07-14,540
21,2016-07-15,581
21,2016-07-16,616
21,2016-07-17,692
21,2016-07-18,468
21,2016-07-19,493
21,2016-07-20,539
21,2016-07-21,586
21,2016-07-22,650
21,2016-07-23,629
21,2016-07-24,627
21,2016-07-25,419
21,2016-07-26,510
21,2016-07-27,476
21,2016-07-28,579
21,2016-07-29,561
21,2016-07-30,588
21,2016-07-31,645
21,2016-08-01,406
21,2016-08-02,468
21,2016-08-03,463
21,2016-08-04,447
21,2016-08-05,541
21,2016-08-06,535
21,2016-08-07,612
21,2016-08-08,394
21,2016-08-09,438
21,2016-08-10,427
21,2016-08-11,490
21,2016-08-12,518
21,2016-08-13,510
21,2016-08-14,614
21,2016-08-15,425
21,2016-08-16,440
21,2016-08-17,443
21,2016-08-18,464
21,2016-08-19,573
21,2016-08-20,566
21,2016-08-21,571
21,2016-08-22,415
21,2016-08-23,475
21,2016-08-24,484
21,2016-08-25,518
21,2016-08-26,533
21,2016-08-27,577
21,2016-08-28,579
21,2016-08-29,380
21,2016-08-30,466
21,2016-08-31,462
21,2016-09-01,453
21,2016-09-02,491
21,2016-09-03,510
21,2016-09-04,564
21,2016-09-05,343
21,2016-09-06,410
21,2016-09-07,450
21,2016-09-08,465
21,2016-09-09,523
21,2016-09-10,457
21,2016-09-11,568
21,2016-09-12,351
21,2016-09-13,455
21,2016-09-14,429
21,2016-09-15,459
21,2016-09-16,502
21,2016-09-17,505
21,2016-09-18,563
21,2016-09-19,349
21,2016-09-20,454
21,2016-09-21,377
21,2016-09-22,425
21,2016-09-23,481
21,2016-09-24,537
21,2016-09-25,495
21,2016-09-26,365
21,2016-09-27,429
21,2016-09-28,407
21,2016-09-29,426
21,2016-09-30,512
21,2016-10-01,488
21,2016-10-02,484
21,2016-10-03,345
21,2016-10-04,408
21,2016-10-05,369
21,2016-10-06,413
21,2016-10-07,427
21,2016-10-08,455
21,2016-10-09,518
21,2016-10-10,315
21,2016-10-11,395
21,2016-10-12,381
21,2016-10-13,396
21,2016-10-14,433
21,2016-10-15,453
21,2016-10-16,527
21,2016-10-17,352
21,2016-10-18,394
21,2016-10-19,372
21,2016-10-20,432
21,2016-10-21,421
21,2016-10-22,456
21,2016-10-23,508
21,2016-10-24,324
21,2016-10-25,418
21,2016-10-26,375
21,2016-10-27,434
21,2016-10-28,461
21,2016-10-29,475
21,2016-10-30,536
21,2016-10-31,303
21,2016-11-01,413
21,2016-11-02,452
21,2016-11-03,448
21,2016-11-04,458
21,2016-11-05,558
21,2016-11-06,520
21,2016-11-07,362
21,2016-11-08,445
21,2016-11-09,441
21,2016-11-10,480
21,2016-11-11,503
21,2016-11-12,562
21,2016-11-13,539
21,2016-11-14,376
21,2016-11-15,438
21,2016-11-16,432
21,2016-11-17,466
21,2016-11-18,479
21,2016-11-19,492
21,2016-11-20,528
21,2016-11-21,359
21,2016-11-22,402
21,2016-11-23,410
21,2016-11-24,480
21,2016-11-25,489
21,2016-11-26,512
21,2016-11-27,553
21,2016-11-28,381
21,2016-11-29,444
21,2016-11-30,446
21,2016-12-01,320
21,2016-12-02,338
21,2016-12-03,396
21,2016-12-04,362
21,2016-12-05,258
21,2016-12-06,291
21,2016-12-07,323
21,2016-12-08,356
21,2016-12-09,316
21,2016-12-10,395
21,2016-12-11,329
21,2016-12-12,283
21,2016-12-13,322
21,2016-12-14,301
21,2016-12-15,307
21,2016-12-16,368
21,2016-12-17,384
21,2016-12-18,356
21,2016-12-19,268
21,2016-12-20,257
21,2016-12-21,272
21,2016-12-22,382
21,2016-12-23,309
21,2016-12-24,384
21,2016-12-25,377
21,2016-12-26,237
21,2016-12-27,285
21,2016-12-28,297
21,2016-12-29,316
21,2016-12-30,342
21,2016-12-31,396
21,2017-01-01,391
21,2017-01-02,249
21,2017-01-03,292
21,2017-01-04,286
21,2017-01-05,280
21,2017-01-06,331
21,2017-01-07,316
21,2017-01-08,371
21,2017-01-09,283
21,2017-01-10,295
21,2017-01-11,286
21,2017-01-12,306
21,2017-01-13,332
21,2017-01-14,354
21,2017-01-15,366
21,2017-01-16,241
21,2017-01-17,282
21,2017-01-18,288
21,2017-01-19,321
21,2017-01-20,339
21,2017-01-21,349
21,2017-01-22,373
21,2017-01-23,228
21,2017-01-24,279
21,2017-01-25,282
21,2017-01-26,280
21,2017-01-27,297
21,2017-01-28,322
21,2017-01-29,377
21,2017-01-30,249
21,2017-01-31,310
21,2017-02-01,326
21,2017-02-02,340
21,2017-02-03,352
21,2017-02-04,361
21,2017-02-05,418
21,2017-02-06,248
21,2017-02-07,320
21,2017-02-08,341
21,2017-02-09,337
21,2017-02-10,382
21,2017-02-11,392
21,2017-02-12,366
21,2017-02-13,268
21,2017-02-14,321
21,2017-02-15,302
21,2017-02-16,375
21,2017-02-17,388
21,2017-02-18,379
21,2017-02-19,405
21,2017-02-20,289
21,2017-02-21,331
21,2017-02-22,286
21,2017-02-23,358
21,2017-02-24,355
21,2017-02-25,371
21,2017-02-26,421
21,2017-02-27,254
21,2017-02-28,328
21,2017-03-01,380
21,2017-03-02,426
21,2017-03-03,440
21,2017-03-04,442
21,2017-03-05,516
21,2017-03-06,323
21,2017-03-07,372
21,2017-03-08,381
21,2017-03-09,403
21,2017-03-10,431
21,2017-03-11,470
21,2017-03-12,499
21,2017-03-13,340
21,2017-03-14,383
21,2017-03-15,388
21,2017-03-16,366
21,2017-03-17,450
21,2017-03-18,424
21,2017-03-19,481
21,2017-03-20,308
21,2017-03-21,412
21,2017-03-22,366
21,2017-03-23,392
21,2017-03-24,430
21,2017-03-25,471
21,2017-03-26,499
21,2017-03-27,304
21,2017-03-28,395
21,2017-03-29,395
21,2017-03-30,394
21,2017-03-31,429
21,2017-04-01,556
21,2017-04-02,589
21,2017-04-03,370
21,2017-04-04,461
21,2017-04-05,470
21,2017-04-06,412
21,2017-04-07,523
21,2017-04-08,571
21,2017-04-09,555
21,2017-04-10,361
21,2017-04-11,429
21,2017-04-12,445
21,2017-04-13,470
21,2017-04-14,443
21,2017-04-15,521
21,2017-04-16,543
21,2017-04-17,372
21,2017-04-18,432
21,2017-04-19,431
21,2017-04-20,469
21,2017-04-21,455
21,2017-04-22,527
21,2017-04-23,599
21,2017-04-24,394
21,2017-04-25,461
21,2017-04-26,419
21,2017-04-27,453
21,2017-04-28,521
21,2017-04-29,520
21,2017-04-30,582
21,2017-05-01,396
21,2017-05-02,509
21,2017-05-03,497
21,2017-05-04,515
21,2017-05-05,532
21,2017-05-06,609
21,2017-05-07,665
21,2017-05-08,420
21,2017-05-09,461
21,2017-05-10,472
21,2017-05-11,526
21,2017-05-12,522
21,2017-05-13,566
21,2017-05-14,593
21,2017-05-15,393
21,2017-05-16,483
21,2017-05-17,467
21,2017-05-18,523
21,2017-05-19,505
21,2017-05-20,605
21,2017-05-21,663
21,2017-05-22,402
21,2017-05-23,462
21,2017-05-24,454
21,2017-05-25,525
21,2017-05-26,597
21,2017-05-27,557
21,2017-05-28,617
21,2017-05-29,393
21,2017-05-30,466
21,2017-05-31,467
21,2017-06-01,520
21,2017-06-02,588
21,2017-06-03,604
21,2017-06-04,617
21,2017-06-05,414
21,2017-06-06,516
21,2017-06-07,482
21,2017-06-08,569
21,2017-06-09,566
21,2017-06-10,610
21,2017-06-11,638
21,2017-06-12,410
21,2017-06-13,517
21,2017-06-14,531
21,2017-06-15,524
21,2017-06-16,566
21,2017-06-17,616
21,2017-06-18,638
21,2017-06-19,457
21,2017-06-20,477
21,2017-06-21,483
21,2017-06-22,567
21,2017-06-23,590
21,2017-06-24,620
21,2017-06-25,654
21,2017-06-26,427
21,2017-06-27,536
21,2017-06-28,509
21,2017-06-29,536
21,2017-06-30,561
21,2017-07-01,694
21,2017-07-02,726
21,2017-07-03,444
21,2017-07-04,517
21,2017-07-05,511
21,2017-07-06,612
21,2017-07-07,632
21,2017-07-08,651
21,2017-07-09,682
21,2017-07-10,466
21,2017-07-11,560
21,2017-07-12,583
21,2017-07-13,592
21,2017-07-14,608
21,2017-07-15,601
21,2017-07-16,691
21,2017-07-17,480
21,2017-07-18,501
21,2017-07-19,559
21,2017-07-20,607
21,2017-07-21,621
21,2017-07-22,647
21,2017-07-23,671
21,2017-07-24,442
21,2017-07-25,521
21,2017-07-26,587
21,2017-07-27,607
21,2017-07-28,638
21,2017-07-29,637
21,2017-07-30,694
21,2017-07-31,429
21,2017-08-01,453
21,2017-08-02,466
21,2017-08-03,477
21,2017-08-04,564
21,2017-08-05,624
21,2017-08-06,608
21,2017-08-07,431
21,2017-08-08,442
21,2017-08-09,484
21,2017-08-10,503
21,2017-08-11,559
21,2017-08-12,604
21,2017-08-13,612
21,2017-08-14,375
21,2017-08-15,492
21,2017-08-16,463
21,2017-08-17,517
21,2017-08-18,542
21,2017-08-19,579
21,2017-08-20,613
21,2017-08-21,383
21,2017-08-22,487
21,2017-08-23,491
21,2017-08-24,481
21,2017-08-25,545
21,2017-08-26,581
21,2017-08-27,585
21,2017-08-28,395
21,2017-08-29,482
21,2017-08-30,479
21,2017-08-31,513
21,2017-09-01,512
21,2017-09-02,519
21,2017-09-03,617
21,2017-09-04,364
21,2017-09-05,450
21,2017-09-06,457
21,2017-09-07,464
21,2017-09-08,510
21,2017-09-09,522
21,2017-09-10,592
21,2017-09-11,385
21,2017-09-12,382
21,2017-09-13,403
21,2017-09-14,468
21,2017-09-15,524
21,2017-09-16,511
21,2017-09-17,569
21,2017-09-18,370
21,2017-09-19,440
21,2017-09-20,419
21,2017-09-21,474
21,2017-09-22,536
21,2017-09-23,526
21,2017-09-24,602
21,2017-09-25,378
21,2017-09-26,438
21,2017-09-27,475
21,2017-09-28,480
21,2017-09-29,510
21,2017-09-30,500
21,2017-10-01,500
21,2017-10-02,353
21,2017-10-03,404
21,2017-10-04,404
21,2017-10-05,423
21,2017-10-06,447
21,2017-10-07,472
21,2017-10-08,508
21,2017-10-09,368
21,2017-10-10,418
21,2017-10-11,394
21,2017-10-12,483
21,2017-10-13,497
21,2017-10-14,486
21,2017-10-15,489
21,2017-10-16,378
21,2017-10-17,393
21,2017-10-18,437
21,2017-10-19,484
21,2017-10-20,463
21,2017-10-21,497
21,2017-10-22,561
21,2017-10-23,365
21,2017-10-24,379
21,2017-10-25,423
21,2017-10-26,462
21,2017-10-27,446
21,2017-10-28,520
21,2017-10-29,554
21,2017-10-30,347
21,2017-10-31,407
21,2017-11-01,442
21,2017-11-02,490
21,2017-11-03,538
21,2017-11-04,567
21,2017-11-05,546
21,2017-11-06,356
21,2017-11-07,431
21,2017-11-08,479
21,2017-11-09,463
21,2017-11-10,516
21,2017-11-11,501
21,2017-11-12,531
21,2017-11-13,391
21,2017-11-14,430
21,2017-11-15,417
21,2017-11-16,485
21,2017-11-17,514
21,2017-11-18,496
21,2017-11-19,558
21,2017-11-20,372
21,2017-11-21,433
21,2017-11-22,432
21,2017-11-23,519
21,2017-11-24,526
21,2017-11-25,553
21,2017-11-26,582
21,2017-11-27,398
21,2017-11-28,470
21,2017-11-29,424
21,2017-11-30,506
21,2017-12-01,397
21,2017-12-02,372
21,2017-12-03,403
21,2017-12-04,249
21,2017-12-05,329
21,2017-12-06,308
21,2017-12-07,306
21,2017-12-08,369
21,2017-12-09,370
21,2017-12-10,382
21,2017-12-11,268
21,2017-12-12,307
21,2017-12-13,331
21,2017-12-14,388
21,2017-12-15,352
21,2017-12-16,405
21,2017-12-17,372
21,2017-12-18,284
21,2017-12-19,328
21,2017-12-20,321
21,2017-12-21,326
21,2017-12-22,310
21,2017-12-23,388
21,2017-12-24,427
21,2017-12-25,235
21,2017-12-26,326
21,2017-12-27,328
21,2017-12-28,330
21,2017-12-29,378
21,2017-12-30,379
21,2017-12-31,408
22,2013-01-01,459
22,2013-01-02,450
22,2013-01-03,431
22,2013-01-04,465
22,2013-01-05,459
22,2013-01-06,567
22,2013-01-07,356
22,2013-01-08,386
22,2013-01-09,407
22,2013-01-10,424
22,2013-01-11,505
22,2013-01-12,536
22,2013-01-13,586
22,2013-01-14,352
22,2013-01-15,409
22,2013-01-16,418
22,2013-01-17,455
22,2013-01-18,455
22,2013-01-19,509
22,2013-01-20,539
22,2013-01-21,356
22,2013-01-22,426
22,2013-01-23,429
22,2013-01-24,443
22,2013-01-25,505
22,2013-01-26,522
22,2013-01-27,544
22,2013-01-28,361
22,2013-01-29,402
22,2013-01-30,407
22,2013-01-31,444
22,2013-02-01,512
22,2013-02-02,589
22,2013-02-03,597
22,2013-02-04,399
22,2013-02-05,481
22,2013-02-06,459
22,2013-02-07,497
22,2013-02-08,552
22,2013-02-09,570
22,2013-02-10,645
22,2013-02-11,391
22,2013-02-12,484
22,2013-02-13,484
22,2013-02-14,549
22,2013-02-15,534
22,2013-02-16,581
22,2013-02-17,596
22,2013-02-18,413
22,2013-02-19,480
22,2013-02-20,464
22,2013-02-21,469
22,2013-02-22,530
22,2013-02-23,531
22,2013-02-24,614
22,2013-02-25,398
22,2013-02-26,447
22,2013-02-27,434
22,2013-02-28,485
22,2013-03-01,685
22,2013-03-02,713
22,2013-03-03,715
22,2013-03-04,484
22,2013-03-05,596
22,2013-03-06,569
22,2013-03-07,605
22,2013-03-08,628
22,2013-03-09,702
22,2013-03-10,728
22,2013-03-11,453
22,2013-03-12,562
22,2013-03-13,556
22,2013-03-14,607
22,2013-03-15,657
22,2013-03-16,717
22,2013-03-17,694
22,2013-03-18,463
22,2013-03-19,594
22,2013-03-20,531
22,2013-03-21,587
22,2013-03-22,698
22,2013-03-23,656
22,2013-03-24,682
22,2013-03-25,461
22,2013-03-26,548
22,2013-03-27,587
22,2013-03-28,605
22,2013-03-29,646
22,2013-03-30,701
22,2013-03-31,705
22,2013-04-01,553
22,2013-04-02,652
22,2013-04-03,653
22,2013-04-04,714
22,2013-04-05,722
22,2013-04-06,805
22,2013-04-07,820
22,2013-04-08,561
22,2013-04-09,655
22,2013-04-10,671
22,2013-04-11,745
22,2013-04-12,721
22,2013-04-13,821
22,2013-04-14,854
22,2013-04-15,548
22,2013-04-16,675
22,2013-04-17,662
22,2013-04-18,666
22,2013-04-19,746
22,2013-04-20,756
22,2013-04-21,892
22,2013-04-22,559
22,2013-04-23,653
22,2013-04-24,660
22,2013-04-25,718
22,2013-04-26,772
22,2013-04-27,788
22,2013-04-28,841
22,2013-04-29,569
22,2013-04-30,667
22,2013-05-01,748
22,2013-05-02,729
22,2013-05-03,813
22,2013-05-04,868
22,2013-05-05,927
22,2013-05-06,599
22,2013-05-07,674
22,2013-05-08,700
22,2013-05-09,752
22,2013-05-10,802
22,2013-05-11,878
22,2013-05-12,920
22,2013-05-13,567
22,2013-05-14,718
22,2013-05-15,682
22,2013-05-16,789
22,2013-05-17,801
22,2013-05-18,824
22,2013-05-19,943
22,2013-05-20,637
22,2013-05-21,701
22,2013-05-22,701
22,2013-05-23,714
22,2013-05-24,821
22,2013-05-25,856
22,2013-05-26,921
22,2013-05-27,621
22,2013-05-28,656
22,2013-05-29,765
22,2013-05-30,746
22,2013-05-31,795
22,2013-06-01,892
22,2013-06-02,992
22,2013-06-03,611
22,2013-06-04,744
22,2013-06-05,752
22,2013-06-06,777
22,2013-06-07,860
22,2013-06-08,936
22,2013-06-09,969
22,2013-06-10,624
22,2013-06-11,822
22,2013-06-12,702
22,2013-06-13,777
22,2013-06-14,852
22,2013-06-15,927
22,2013-06-16,947
22,2013-06-17,639
22,2013-06-18,747
22,2013-06-19,761
22,2013-06-20,771
22,2013-06-21,835
22,2013-06-22,922
22,2013-06-23,944
22,2013-06-24,667
22,2013-06-25,715
22,2013-06-26,734
22,2013-06-27,843
22,2013-06-28,782
22,2013-06-29,917
22,2013-06-30,938
22,2013-07-01,692
22,2013-07-02,781
22,2013-07-03,784
22,2013-07-04,853
22,2013-07-05,887
22,2013-07-06,995
22,2013-07-07,1018
22,2013-07-08,705
22,2013-07-09,818
22,2013-07-10,796
22,2013-07-11,870
22,2013-07-12,987
22,2013-07-13,977
22,2013-07-14,989
22,2013-07-15,693
22,2013-07-16,774
22,2013-07-17,784
22,2013-07-18,875
22,2013-07-19,908
22,2013-07-20,1003
22,2013-07-21,1043
22,2013-07-22,705
22,2013-07-23,774
22,2013-07-24,791
22,2013-07-25,848
22,2013-07-26,913
22,2013-07-27,975
22,2013-07-28,1104
22,2013-07-29,664
22,2013-07-30,803
22,2013-07-31,836
22,2013-08-01,789
22,2013-08-02,830
22,2013-08-03,843
22,2013-08-04,932
22,2013-08-05,607
22,2013-08-06,631
22,2013-08-07,698
22,2013-08-08,783
22,2013-08-09,755
22,2013-08-10,829
22,2013-08-11,880
22,2013-08-12,602
22,2013-08-13,685
22,2013-08-14,690
22,2013-08-15,737
22,2013-08-16,768
22,2013-08-17,904
22,2013-08-18,922
22,2013-08-19,582
22,2013-08-20,701
22,2013-08-21,692
22,2013-08-22,778
22,2013-08-23,807
22,2013-08-24,887
22,2013-08-25,927
22,2013-08-26,621
22,2013-08-27,726
22,2013-08-28,712
22,2013-08-29,740
22,2013-08-30,787
22,2013-08-31,863
22,2013-09-01,824
22,2013-09-02,551
22,2013-09-03,665
22,2013-09-04,659
22,2013-09-05,712
22,2013-09-06,724
22,2013-09-07,814
22,2013-09-08,852
22,2013-09-09,560
22,2013-09-10,646
22,2013-09-11,649
22,2013-09-12,684
22,2013-09-13,705
22,2013-09-14,818
22,2013-09-15,842
22,2013-09-16,538
22,2013-09-17,642
22,2013-09-18,662
22,2013-09-19,702
22,2013-09-20,722
22,2013-09-21,781
